Datum ID,Repeat,Plant ID,light_intensity,r,g,b,w,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,pitch,roll,time,Phi2_2000,PhiNPQ_2000,NPQt_2000,PhiNO_2000,qL_2000,FvP/Fm_2000_P,qP_2000,Phi2_1500,PhiNPQ_1500,NPQt_1500,PhiNO_1500,qL_1500,FvP/Fm_1500_P,qP_1500,Fm_2000_Prime,Fs_2000,Fo_2000_Prime,RFd,MPF_slope_2000,MPF_rsquared_2000,baseline,Light Intensity (PAR),Leaf Temp Differential,Ambient Temperature,Ambient Humidity,Leaf Angle,Fm_1500_Prime,Fs_1500,Fo_1500_Prime,MPF_slope_1500,MPF_rsquared_1500,order,Phi2_1000,PhiNPQ_1000,NPQt_1000,PhiNO_1000,qL_1000,FvP/Fm_1000_P,qP_1000,Fm_1000_Prime,Fs_1000,Fo_1000_Prime,MPF_slope_1000,MPF_rsquared_1000,Phi2_500,PhiNPQ_500,NPQt_500,PhiNO_500,qL_500,FvP/Fm_500_P,qP_500,Fm_500_Prime,Fs_500,Fo_500_Prime,MPF_slope_500,MPF_rsquared_500,Phi2_250,PhiNPQ_250,NPQt_250,PhiNO_250,qL_250,FvP/Fm_250_P,qP_250,Fm_250_Prime,Fs_250,Fo_250_Prime,MPF_slope_250,MPF_rsquared_250,LEF,messages,PhiNPQ_2000_MPF,npqt_2000_MPF,PhiNPQ_1500_MPF,npqt_1500_MPF,PhiNPQ_1000_MPF,npqt_1000_MPF,PhiNPQ_500_MPF,npqt_500_MPF,PhiNPQ_250_MPF,npqt_250_MPF,User,Device ID,Status,Notes,Latitude,Longitude
2699712,1,21,0.212,5,5,5,6,30.25,13.72656,779.08588,31,49.55078,778.85138,28.63,0.81,W ,94.03,13.405,8.86,10.1,4/27/22,0.156,0.779,12.069,0.065,0.496,0.272,0.575,0.192,0.744,11.603,0.064,0.613,0.279,0.687,105.477,89,77,0.733,-44463.977,-0.992,0,0.212,-1.62,30.25,13.72656,13.405,106.815,86.3,77,-44062.781,-0.993,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.26,0.658,7.967,0.083,0.645,0.352,0.738,118.907,88,77,-60771.665,-0.997,0.367,0.529,5.092,0.104,0.725,0.445,0.826,142.286,90,79,-91893.428,-0.991,0.423,0.466,4.205,0.111,0.782,0.484,0.874,154.233,89,80,-110199.85,-0.963,0.04,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2699711,1,14,0.016,5,4.6,4.6,5,31.04,11.86621,778.94983,32.16,47.39551,778.7829,26.29,1.12,SW,136.34,15.123,-14.91,-2.53,4/27/22,0.226,0.676,6.868,0.098,0.471,0.383,0.591,0.248,0.663,7.417,0.089,0.567,0.367,0.675,170.122,131.7,105,1.024,-98872.08,-0.999,0,0.016,-4.75,31.04,11.86621,15.123,167.456,126,106,-80945.103,-0.994,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.345,0.543,4.842,0.112,0.63,0.455,0.758,196.373,128.7,107,-119495.051,-0.987,0.446,0.426,3.323,0.128,0.712,0.53,0.84,232.057,128.7,109,-145553.516,-0.981,0.506,0.362,2.728,0.133,0.782,0.567,0.893,251.677,124.3,109,-120585.05,-0.811,0.004,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2699710,1,19,0.055,4,3,3,4,28.12,31.31641,781.02893,28.22,68.88965,780.95813,21.71,2.15,SE,208.53,11.879,6.35,10.06,5/5/22,0.182,0.74,9.481,0.078,0.479,0.318,0.574,0.217,0.702,8.72,0.081,0.552,0.334,0.649,130.44,106.7,89,0.665,-54789.964,-0.958,0,0.055,-6.41,28.12,31.31641,11.879,133.681,104.7,89,-63914.777,-0.956,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.309,0.597,6.369,0.094,0.674,0.398,0.775,150.929,104.3,91,-93788.238,-0.995,0.371,0.526,5.142,0.102,0.743,0.443,0.839,163.303,102.7,91,-102685.867,-0.996,0.399,0.499,4.926,0.101,0.807,0.452,0.884,165.933,99.7,91,-83706.353,-0.966,0.01,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2699709,1,17,0,7.6,6.6,7,7.6,28.32,28.71582,781.02728,28.53,66.65137,780.90173,26.05,1.51,SW,121.36,2.153,-2.05,-0.65,5/5/22,0.194,0.716,7.937,0.09,0.44,0.353,0.549,0.229,0.681,7.566,0.09,0.522,0.363,0.631,142.235,114.7,92,0.583,-69703.13,-0.996,0,0,-2.27,28.32,28.71582,2.153,144.411,111.3,92,-75636.494,-0.992,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.273,0.626,6.258,0.1,0.56,0.402,0.68,155.533,113,93,-92953.217,-0.997,0.341,0.557,5.435,0.102,0.681,0.431,0.79,165.288,109,94,-99419.496,-0.977,0.368,0.531,5.265,0.101,0.748,0.438,0.841,167.218,105.7,94,-86082.115,-0.917,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2690408,1,1,0.027,2.4,2,2,2.4,29.6,18.34668,778.71021,31.37,28.58398,778.59717,23.05,1.41,E ,271.4,11.488,-11.43,1.13,5/12/22,0.251,0.602,4.076,0.148,0.348,0.49,0.512,0.293,0.58,4.553,0.127,0.471,0.468,0.625,798.291,598,407,1.168,-443998.101,-0.993,0,0.027,-6.55,29.6,18.34668,11.488,759.047,537,404,-430423.869,-0.992,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.36,0.5,3.596,0.139,0.531,0.515,0.7,855.681,547.3,415,-507053.689,-0.999,0.481,0.35,2.063,0.17,0.581,0.614,0.783,1122.956,583,433,-807376.165,-0.999,0.539,0.289,1.682,0.172,0.642,0.645,0.835,1241.26,572.7,440,-853224.997,-0.986,0.007,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312655,-105.5850167
2690352,1,21,0.016,2,1.8,1.8,2,29.23,20.06543,778.23132,30.61,29.42773,778.21338,26.05,1.64,N ,12.57,11.575,-1.09,11.52,5/12/22,0.235,0.618,4.222,0.146,0.329,0.483,0.487,0.274,0.597,4.627,0.129,0.436,0.464,0.59,918.885,702.7,475,1.313,-478461.158,-0.995,0,0.016,-3.18,29.23,20.06543,11.575,879.445,638.3,471,-439200.656,-1,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.362,0.495,3.453,0.143,0.518,0.523,0.692,1011.438,645.3,483,-579920.474,-1,0.501,0.317,1.747,0.182,0.566,0.64,0.783,1424.976,710.7,513,-1049717.229,-0.991,0.568,0.245,1.313,0.187,0.622,0.678,0.837,1626.59,703.3,523,-1268270.457,-0.991,0.004,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31264833,-105.584985
2690333,1,29,0.031,3.6,3,3,3.6,28.56,18.77832,778.32373,29.7,25.97559,778.19781,29.55,1.19,E ,263.98,17.951,-15.06,9.89,5/12/22,0.211,0.628,3.906,0.161,0.269,0.499,0.423,0.256,0.606,4.379,0.138,0.378,0.476,0.537,831.373,656,417,1.286,-386031.189,-0.992,0,0.031,0.99,28.56,18.77832,17.951,800.629,596,420,-395553.573,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.338,0.507,3.261,0.155,0.445,0.534,0.633,910.48,603,424,-496355.507,-0.997,0.482,0.329,1.736,0.189,0.521,0.641,0.752,1238.221,641.7,445,-964751.698,-0.985,0.563,0.238,1.197,0.199,0.579,0.69,0.816,1454.036,636,451,-1191134.308,-0.995,0.008,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312665,-105.58499
2690312,1,5,0.033,1.4,1,1,1.4,27.15,23.51758,778.26056,28.96,33.94336,778.16248,24.51,1.31,NE,299.3,18.058,-16.01,8.46,5/12/22,0.217,0.621,3.85,0.161,0.276,0.502,0.433,0.258,0.593,3.99,0.149,0.355,0.494,0.521,1007.893,789,502,1.196,-502868.915,-0.998,0,0.033,-2.64,27.15,23.51758,18.058,998.849,741.3,505,-496541.604,-0.992,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.326,0.518,3.311,0.156,0.427,0.531,0.614,1112.47,750,522,-587659.224,-0.999,0.467,0.349,1.894,0.184,0.519,0.628,0.743,1469.487,783.7,547,-1188340.43,-0.986,0.545,0.262,1.358,0.193,0.578,0.674,0.808,1706.189,777,556,-1502350.731,-0.996,0.008,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31264333,-105.584975
2690298,1,33,0.052,4,3,3,4,25.42,26.57715,777.80334,27.68,38.57715,777.68109,25.57,2.07,N ,344.78,2.24,0.17,2.23,5/12/22,0.243,0.565,2.951,0.192,0.26,0.553,0.44,0.3,0.533,3.184,0.167,0.368,0.538,0.557,927.579,702,415,1.41,-554456.554,-0.993,0,0.052,0.15,25.42,26.57715,2.24,887.335,621,410,-598925.365,-0.995,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.394,0.425,2.359,0.18,0.448,0.592,0.666,1025.687,621.3,418,-800076.073,-0.997,0.523,0.265,1.254,0.212,0.507,0.684,0.765,1389.248,662.7,439,-1315529.52,-0.991,0.585,0.206,0.985,0.209,0.574,0.711,0.823,1541.073,639.3,446,-1370695.304,-0.99,0.014,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31265333,-105.58498
2690290,1,22,0,5,5,5,5,25.85,27.89355,777.21558,26.94,62.31152,777.02435,24.43,1.44,S ,168.67,9.827,-9.79,0.89,5/12/22,0.2,0.678,5.514,0.123,0.333,0.428,0.466,0.223,0.674,6.532,0.103,0.444,0.393,0.568,218.648,175,125,1.033,-94219.646,-0.989,0,0,-1.42,25.85,27.89355,9.827,205.986,160,125,-78891.99,-0.994,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.298,0.584,4.955,0.118,0.517,0.45,0.661,229.249,161,126,-103445.966,-0.981,0.458,0.388,2.514,0.154,0.608,0.581,0.788,310.541,168.3,130,-233675.452,-0.999,0.508,0.34,2.238,0.152,0.685,0.601,0.845,325.923,160.3,130,-231223.559,-0.998,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2690287,1,16,0,2,2,1,1,25.5,26.55859,776.77686,26.33,66.51562,776.73767,23.05,1.42,N ,14.1,7.349,-6.28,-3.82,5/12/22,0.16,0.771,11.304,0.068,0.481,0.284,0.564,0.188,0.75,12.102,0.062,0.623,0.271,0.694,229.048,192.3,164,0.971,-74141.673,-0.978,0,0,-2.45,25.5,26.55859,7.349,222.615,180.7,162,-67084.475,-0.901,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.289,0.631,7.836,0.08,0.736,0.356,0.812,259.229,184.3,167,-135811.198,-0.991,0.43,0.464,4.377,0.106,0.83,0.476,0.903,331.904,189.3,174,-279513.408,-0.989,0.493,0.393,3.433,0.114,0.882,0.524,0.94,365.986,185.7,174,-321915.813,-0.974,,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3127058,-105.5849704
2690286,1,25,0,1,1,1,1,23.39,43.50684,777.8205,24.81,50.03809,777.6601,23.63,1.46,E ,252.64,10.669,-9.62,-4.63,5/12/22,0.257,0.56,3.044,0.184,0.286,0.547,0.469,0.303,0.544,3.559,0.153,0.406,0.517,0.586,1128.115,838.7,511,1.363,-638367.131,-1,0,0,0.24,23.39,43.50684,10.669,1045.583,728.7,505,-591607.147,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.413,0.411,2.336,0.176,0.48,0.594,0.695,1282.103,753,521,-1007474.335,-0.99,0.534,0.26,1.256,0.207,0.529,0.684,0.78,1726.433,805,546,-1696623.087,-0.991,0.577,0.215,1.03,0.208,0.567,0.706,0.817,1880.845,796,553,-1694779.031,-0.982,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31269833,-105.58497
2690279,1,31,0.018,4.6,4,4.6,4.6,24.13,33.33301,777.44623,26.24,61.46484,777.25549,21.57,1.54,W ,79.84,5.551,-5.16,-2.04,5/12/22,0.234,0.633,4.764,0.133,0.361,0.458,0.511,0.287,0.596,5.107,0.117,0.505,0.444,0.647,238.96,183,129,1.4,-132190.758,-0.994,0,0.018,-2.56,24.13,33.33301,5.551,233.874,166.7,130,-146458.626,-0.991,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.445,0.399,2.559,0.156,0.585,0.578,0.77,315.377,175,133,-311981.356,-0.989,0.555,0.269,1.526,0.176,0.646,0.659,0.842,396.993,176.7,135,-441183.681,-0.986,0.583,0.25,1.499,0.167,0.717,0.661,0.882,399.259,166.3,135,-372083.554,-0.995,0.005,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2690276,1,28,0,2,2,2,2,23.58,34.83789,776.9483,25.44,63.94043,776.92834,23.59,0.96,NE,335.08,17.888,-15.96,8.19,5/12/22,0.226,0.68,7.222,0.094,0.492,0.372,0.607,0.292,0.609,6.142,0.099,0.605,0.406,0.72,302.776,234.3,190,1.21,-145777.074,-0.998,0,0,0.01,23.58,34.83789,17.888,319.817,226.3,190,-196924.848,-1,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.428,0.448,3.61,0.124,0.706,0.514,0.831,407.596,233.3,198,-379665.209,-0.992,0.509,0.354,2.588,0.137,0.763,0.576,0.884,476.71,234,202,-503378.87,-0.981,0.548,0.315,2.281,0.138,0.813,0.598,0.916,497.981,225.3,200,-508600.472,-0.977,,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3125653,-105.5854607
2690257,1,13,0,0,0,0,0,21.06,37.44434,777.58673,22.92,42.03027,778.02014,22.09,1.14,SW,141.44,12.547,12.54,0.41,5/12/22,0.187,0.553,2.125,0.26,0.147,0.61,0.306,0.257,0.547,2.781,0.197,0.268,0.563,0.456,2220.724,1806,867,1.704,-834508.919,-0.998,0,0,1.03,21.06,37.44434,12.547,1963.995,1459.3,857,-854656.98,-1,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.362,0.461,2.605,0.177,0.42,0.575,0.63,2087.845,1331.3,887,-1096907.412,-0.999,0.566,0.234,1.166,0.201,0.578,0.693,0.817,3132.426,1361,963,-2582172.229,-0.993,0.63,0.149,0.672,0.221,0.584,0.745,0.846,3921.449,1450,1001,-3406793.82,-0.994,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31260456,-105.584934
2690250,1,18,0,0,0,0,0,20.97,35.73828,777.29657,22.67,58.1709,777.05188,23.43,1.27,SW,148.66,12.227,-7.49,9.69,5/12/22,0.218,0.617,3.732,0.165,0.27,0.508,0.429,0.244,0.632,5.08,0.124,0.402,0.445,0.548,251.888,197,124,1.382,-115402.118,-0.996,0,0,2.46,20.97,35.73828,12.227,221.723,167.7,123,-81925.135,-0.986,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.345,0.525,4.029,0.13,0.543,0.492,0.7,246.305,161.3,125,-116157.383,-0.998,0.531,0.299,1.751,0.171,0.637,0.64,0.83,357.84,168,129,-383427.034,-0.983,0.58,0.238,1.314,0.181,0.656,0.678,0.855,401.051,168.3,129,-456535.505,-0.97,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2690241,1,6,0.119,1,0,0.2,1,20.91,37.95996,776.87103,21.66,63.2666,776.78705,19.13,2.02,NE,298.14,15.103,-15.09,0.65,5/12/22,0.204,0.712,8.495,0.084,0.498,0.339,0.6,0.268,0.648,7.711,0.084,0.652,0.359,0.745,257.069,204.7,170,1.095,-98385.085,-0.979,0,0.119,-1.78,20.91,37.95996,15.103,263.05,192.7,169,-131748.475,-0.991,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.402,0.489,4.491,0.109,0.755,0.471,0.853,328.639,196.7,174,-259906.721,-0.997,0.497,0.382,3.154,0.121,0.84,0.54,0.919,385.393,194,177,-367365.865,-0.993,0.523,0.357,2.96,0.121,0.889,0.552,0.947,397.357,189.7,178,-356612.096,-0.997,0.028,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126594,-105.5850009
2687947,1,23,0,3,3,3,3,29.56,17.56445,779.56891,28.75,51.17285,779.34039,21.85,1.06,SW,128.34,11.017,-8.2,-7.39,5/11/22,0.211,0.686,6.655,0.103,0.421,0.389,0.543,0.231,0.668,6.667,0.1,0.473,0.389,0.595,194.864,153.7,119,0.77,-90596.789,-0.98,0,0,-7.71,29.56,17.56445,11.017,194.744,149.7,119,-84506.33,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.313,0.571,4.908,0.116,0.552,0.452,0.692,222.769,153,122,-130350.328,-0.996,0.39,0.484,3.832,0.126,0.633,0.502,0.776,248.02,151.3,123,-164465.358,-0.991,0.435,0.441,3.543,0.124,0.717,0.518,0.84,257.199,145.3,124,-160753.079,-0.997,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2687943,1,28,0.26,1,1,1,2,30.56,18.45703,779.91321,30.88,25.7959,779.84814,27.67,1.63,NW,30.7,3.929,3.1,-2.41,5/11/22,0.244,0.604,3.965,0.152,0.328,0.496,0.492,0.287,0.573,4.074,0.141,0.418,0.49,0.585,795.532,601.7,401,1.558,-423062.148,-0.998,0,0.26,-2.89,30.56,18.45703,3.929,782.753,558.3,399,-440021.176,-0.993,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.423,0.406,2.378,0.171,0.507,0.591,0.716,1013.581,585,415,-875127.69,-0.987,0.538,0.268,1.376,0.194,0.567,0.673,0.8,1334.393,616.3,437,-1341519.105,-0.973,0.609,0.191,0.957,0.2,0.625,0.714,0.853,1553.424,607.3,445,-1584319.369,-0.983,0.071,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31261333,-105.584925
2687939,1,6,0.042,7,6.2,6.2,7.2,28.74,11.38574,779.47601,29.39,46.44434,779.29999,25.63,2.26,SW,130.3,10.429,-8.21,-6.45,5/11/22,0.219,0.672,6.166,0.109,0.411,0.405,0.54,0.243,0.658,6.683,0.099,0.506,0.388,0.626,169.781,132.7,101,0.875,-83784.9,-0.998,0,0.042,-3.11,28.74,11.38574,10.429,165.156,125,101,-75302.969,-0.976,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.319,0.571,5.206,0.11,0.595,0.44,0.724,183.997,125.3,103,-99786.857,-0.989,0.429,0.437,3.255,0.134,0.654,0.534,0.802,222.842,127.3,104,-170007.193,-0.992,0.467,0.398,2.951,0.135,0.708,0.553,0.844,232.444,124,104,-155097.652,-0.975,0.009,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2687934,1,22 retry,1.106,11.2,6.2,6.2,13,29.68,15.79199,779.01282,30.18,58.11523,779.05859,24.91,1.04,N ,9.29,9.707,-9.26,-2.92,5/11/22,0.142,0.804,14.948,0.054,0.54,0.234,0.605,0.15,0.8,16.071,0.05,0.619,0.222,0.676,208.176,178.7,159,0.484,-49673.495,-0.978,0,1.106,-4.77,29.68,15.79199,9.707,208.311,177,162,-37991.656,-0.895,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.177,0.775,16.002,0.048,0.748,0.223,0.793,216.219,178,168,-8601.565,-0.228,0.27,0.665,10.204,0.065,0.849,0.303,0.89,249.787,182.3,174,-60190.413,-0.84,0.326,0.604,8.63,0.07,0.956,0.336,0.97,265.19,178.7,176,-59696.168,-0.751,0.162,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126203,-105.5848681
2687933,1,21,0.156,1.4,1.4,1.4,2,30.17,16.08301,779.867,30.96,24.95508,779.79517,30.11,1.11,NW,44.69,1.914,-1.57,-1.1,5/11/22,0.249,0.616,4.593,0.134,0.381,0.466,0.535,0.292,0.584,4.679,0.125,0.479,0.462,0.631,871.86,654.3,466,1.265,-497811.658,-0.995,0,0.156,-0.06,30.17,16.08301,1.914,861.635,610.3,463,-487254.862,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.375,0.481,3.348,0.144,0.534,0.529,0.709,1015.392,634.7,478,-658433.019,-0.997,0.495,0.328,1.851,0.177,0.573,0.631,0.784,1363.35,688.3,503,-1134245.31,-0.99,0.558,0.264,1.488,0.177,0.645,0.662,0.843,1517.518,670,512,-1324243.469,-0.995,0.039,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31265667,-105.5849017
2687930,1,13,0.119,18,15,16,18.2,27.74,25.6709,779.4967,27,53.70605,779.25482,22.67,0.95,W ,87.77,6.898,6.13,-3.17,5/11/22,0.159,0.698,4.906,0.142,0.229,0.452,0.352,0.188,0.698,6.128,0.114,0.338,0.406,0.463,218.065,183.3,119,1.09,-77387.501,-0.99,0,0.119,-5.07,27.74,25.6709,6.898,201.148,163.3,119,-69896.478,-0.996,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.254,0.636,5.766,0.11,0.472,0.419,0.607,208.266,155.3,121,-86651.283,-0.987,0.412,0.454,3.397,0.134,0.631,0.526,0.783,260.79,153.3,124,-179519.91,-0.988,0.521,0.319,1.991,0.16,0.668,0.62,0.841,329.489,157.7,125,-268114.34,-0.995,0.028,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2687927,1,33,0,2,2,2,2,29.49,16.99805,779.80939,30.16,30.18262,779.7467,27.43,1.92,N ,16.55,4.748,-0.63,4.71,5/11/22,0.251,0.59,3.724,0.159,0.324,0.508,0.494,0.298,0.556,3.812,0.146,0.418,0.504,0.591,673.34,504.3,331,1.234,-434526.47,-0.997,0,0,-2.06,29.49,16.99805,4.748,663.858,466.3,330,-452054.667,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.387,0.451,2.787,0.162,0.49,0.563,0.688,774.524,474.7,338,-634111.06,-0.996,0.494,0.328,1.838,0.178,0.568,0.632,0.781,953.366,482.3,351,-848481.931,-0.99,0.552,0.27,1.524,0.177,0.638,0.659,0.838,1037.842,464.7,354,-780747.324,-0.997,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31266167,-105.5849967
2687925,1,22,0.087,4.2,3,3.2,4.2,28.62,16.4668,778.9469,29.71,58.30176,778.93768,25.87,1.32,N ,8.23,9.307,-7.41,5.65,5/11/22,0.163,0.774,12.347,0.063,0.532,0.268,0.608,0.168,0.775,13.624,0.057,0.607,0.25,0.673,213.036,178.3,156,0.479,-84326.275,-0.973,0,0.087,-2.75,28.62,16.4668,9.307,208.057,173,156,-66659.109,-0.986,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.219,0.717,11.18,0.064,0.699,0.286,0.765,222.703,174,159,-86703.245,-0.982,0.288,0.639,8.789,0.073,0.813,0.333,0.867,241.265,171.7,161,-110163.598,-0.988,0.324,0.601,8.055,0.075,0.889,0.35,0.925,249.002,168.3,162,-103800.035,-0.968,0.013,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126136,-105.5848945
2687923,1,8,0.012,4.4,4,4.4,4.4,27.72,18.67773,779.39685,28.27,49.9873,779.17102,21.43,1.35,S ,183.24,7.124,-1.1,-7.04,5/11/22,0.241,0.628,4.773,0.131,0.375,0.458,0.526,0.257,0.633,5.751,0.11,0.477,0.42,0.611,233.616,177.3,127,1.091,-108350.961,-0.99,0,0.012,-6.29,27.72,18.67773,7.124,218.803,162.7,127,-89817.355,-0.981,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.34,0.529,4.048,0.131,0.534,0.492,0.693,253.714,167.3,129,-151961.791,-0.998,0.48,0.367,2.4,0.153,0.644,0.589,0.815,323.875,168.3,133,-336137.76,-0.97,0.522,0.329,2.197,0.15,0.715,0.604,0.864,335.999,160.7,133,-333185.579,-0.96,0.003,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
